id,order_id,product_id,qty,rate,amount
30617,4693,181,10,37.03,370.30
30618,4693,119,10,1.57,15.70
30619,4693,86,1,102.83,102.83
30620,4693,233,4,20,80.00
30621,4693,234,1,100,100.00
30622,4693,237,1,60,60.00
30623,4693,313,9,16.9,152.10
30624,4694,171,14,31,434.00
30625,4694,284,14,7.5,105.00
30626,4694,138,7,42,294.00
30627,4694,87,14,12.02,168.28
30628,4695,160,1,335,335.00
30629,4695,153,1,75,75.00
30630,4695,96,1,140,140.00
30631,4695,341,1,77.43,77.43
30632,4696,203,5,84.34,421.70
30633,4696,367,30,19.5,585.00
30634,4696,265,1,80,80.00
30635,4697,171,12,31,372.00
30636,4697,173,7,23.57,164.99
30637,4697,111,14,21.5,301.00
30638,4698,129,23,22,506.00
30639,4698,90,4,300,1200.00
30640,4699,165,5,77,385.00
30641,4699,88,15,2.23,33.45
30642,4699,161,10,27.5,275.00
30643,4699,187,20,19.97,399.40
30644,4699,69,1,804.38,804.38
30645,4699,130,10,28.57,285.70
30646,4700,341,1,77.43,77.43
30647,4700,203,5,84.34,421.70
30648,4700,146,1,139,139.00
30649,4700,219,1,85.67,85.67
30650,4701,181,6,37.03,222.18
30651,4701,119,10,1.57,15.70
30652,4702,69,1,804.38,804.38
30653,4702,166,10,17.69,176.90
30654,4702,203,3,84.34,253.02
30655,4702,130,4,28.57,114.28
30656,4703,148,15,41.4,621.00
30657,4703,69,1,804.38,804.38
30658,4703,354,10,20.3,203.00
30659,4704,149,1,54.59,54.59
30660,4704,127,1,250,250.00
30661,4704,341,1,77.43,77.43
30662,4704,56,14,26,364.00
30663,4704,88,21,2.23,46.83
30664,4704,111,10,21.5,215.00
30665,4705,132,12,18,216.00
30666,4705,61,12,12,144.00
30667,4705,65,12,70,840.00
30668,4705,266,10,250,2500.00
30669,4706,34,10,37.16,371.60
30670,4706,88,10,2.23,22.30
30671,4706,81,5,3.01,15.05
30672,4707,332,6,289.2,1735.20
30673,4707,171,16,31,496.00
30674,4707,173,16,23.57,377.12
30675,4707,111,16,21.5,344.00
30676,4707,232,6,15,90.00
30677,4707,219,1,85.67,85.67
30678,4707,239,2,50,100.00
30679,4707,246,3,50,150.00
30680,4708,34,10,37.16,371.60
30681,4708,161,5,27.5,137.50
30682,4708,138,5,42,210.00
30686,4710,203,7,84.34,590.38
30687,4710,166,21,17.69,371.49
30688,4710,173,7,23.57,164.99
30689,4710,119,30,1.57,47.10
30690,4711,127,1,250,250.00
30691,4711,211,1,60.75,60.75
30692,4711,159,1,215,215.00
30693,4711,111,10,21.5,215.00
30694,4712,40,1,17.15,17.15
30695,4712,171,2,31,62.00
30696,4712,88,1,2.23,2.23
30697,4712,166,1,17.69,17.69
30698,4712,148,1,41.4,41.40
30699,4713,97,5,1.51,7.55
30700,4713,40,5,17.15,85.75
30701,4713,61,5,12,60.00
30702,4713,129,5,22,110.00
30703,4714,165,5,77,385.00
30704,4714,87,15,12.02,180.30
30705,4714,354,20,20.3,406.00
30706,4715,171,10,31,310.00
30707,4715,80,10,9.73,97.30
30708,4715,173,5,23.57,117.85
30709,4715,255,5,14.61,73.05
30710,4716,171,6,31,186.00
30711,4716,34,6,37.16,222.96
30712,4716,173,3,23.57,70.71
30713,4716,255,6,14.61,87.66
30714,4717,181,6,37.03,222.18
30715,4717,130,10,28.57,285.70
30716,4718,246,3,50,150.00
30717,4718,265,1,80,80.00
30718,4719,130,2,28.57,57.14
30719,4719,142,2,14.11,28.22
30720,4719,129,3,22,66.00
30721,4719,119,6,1.57,9.42
30722,4720,164,5,20.29,101.45
30723,4720,119,15,1.57,23.55
30724,4720,87,15,12.02,180.30
30725,4721,106,1,275,275.00
30726,4721,129,10,22,220.00
30727,4721,61,10,12,120.00
30728,4722,55,10,47.21,472.10
30729,4722,173,5,23.57,117.85
30730,4722,174,10,7,70.00
30731,4722,193,1,79.63,79.63
30732,4723,171,4,31,124.00
30733,4723,88,4,2.23,8.92
30734,4723,284,4,7.5,30.00
30735,4723,159,1,215,215.00
30736,4723,265,2,80,160.00
30737,4723,210,2,42.20,84.40
30738,4724,130,10,28.57,285.70
30739,4724,154,6,51.53,309.18
30740,4724,119,10,1.57,15.70
30741,4725,206,1,304.25,304.25
30742,4725,153,1,75,75.00
30743,4725,121,3,31.09,93.27
30744,4725,149,1,54.59,54.59
30745,4726,171,6,31,186.00
30746,4726,111,3,21.5,64.50
30747,4726,173,3,23.57,70.71
30748,4726,159,1,215,215.00
30749,4727,154,6,51.53,309.18
30750,4728,97,20,1.51,30.20
30751,4728,61,20,12,240.00
30752,4728,129,20,22,440.00
30753,4728,191,1,130.75,130.75
30754,4729,203,5,84.34,421.70
30755,4729,59,15,21.43,321.45
30756,4729,39,30,8,240.00
30757,4730,320,1,170.04,170.04
30758,4730,170,30,4.87,146.10
30759,4730,288,30,19.5,585.00
30760,4731,216,1,245.45,245.45
30761,4731,39,30,8,240.00
30762,4731,170,15,4.87,73.05
30763,4731,162,20,5.25,105.00
30770,4733,40,10,17.15,171.50
30771,4733,171,14,31,434.00
30772,4733,88,21,2.23,46.83
30773,4733,354,20,20.3,406.00
30774,4733,149,1,54.59,54.59
30775,4733,127,1,250,250.00
30776,4733,265,1,80,80.00
30777,4734,97,10,1.51,15.10
30778,4734,132,10,18,180.00
30779,4734,148,10,41.4,414.00
30780,4734,174,30,7,210.00
30781,4734,104,10,10.13,101.30
30782,4734,273,1,1008.30,1008.30
30783,4734,231,1,15,15.00
30784,4732,130,10,28.57,285.70
30785,4732,203,5,84.34,421.70
30786,4732,111,20,21.5,430.00
30787,4732,216,1,245.45,245.45
30788,4732,146,1,139,139.00
30789,4735,61,20,12,240.00
30790,4736,132,10,18,180.00
30791,4736,266,4,250,1000.00
30792,4736,140,5,19.48,97.40
30793,4736,203,5,84.34,421.70
30794,4736,166,15,17.69,265.35
30795,4737,40,10,17.15,171.50
30796,4737,56,14,26,364.00
30797,4737,88,21,2.23,46.83
30798,4737,148,14,41.4,579.60
30799,4737,354,20,20.3,406.00
30800,4738,40,2,17.15,34.30
30801,4738,347,1,480,480.00
30802,4738,187,4,19.97,79.88
30803,4738,354,4,20.3,81.20
30804,4738,87,6,12.02,72.12
30816,4740,171,10,31,310.00
30817,4740,284,10,7.5,75.00
30818,4740,156,1,244.40,244.40
30819,4740,159,2,215,430.00
30820,4741,55,10,47.21,472.10
30821,4741,173,5,23.57,117.85
30822,4741,284,10,7.5,75.00
30823,4739,332,6,289.2,1735.20
30824,4739,171,16,31,496.00
30825,4739,173,8,23.57,188.56
30826,4739,111,16,21.5,344.00
30827,4739,287,1,205.55,205.55
30828,4739,232,16,15,240.00
30829,4739,272,1,461.63,461.63
30830,4742,294,5,480,2400.00
30831,4742,154,6,51.53,309.18
30832,4742,173,5,23.57,117.85
30833,4742,119,30,1.57,47.10
30834,4742,265,1,80,80.00
30835,4742,270,1,35,35.00
30836,4742,328,1,163,163.00
30837,4742,232,1,15,15.00
30838,4743,171,10,31,310.00
30839,4743,173,5,23.57,117.85
30840,4743,284,10,7.5,75.00
30841,4743,161,5,27.5,137.50
30851,4745,203,5,84.34,421.70
30852,4745,193,1,79.63,79.63
30853,4745,173,5,23.57,117.85
30854,4745,111,5,21.5,107.50
30855,4745,162,10,5.25,52.50
30856,4746,156,1,244.40,244.40
30857,4746,216,1,245.45,245.45
30858,4746,146,1,139,139.00
30859,4746,61,30,12,360.00
30860,4747,269,14,102.08,1429.12
30861,4747,173,7,23.57,164.99
30862,4747,111,7,21.5,150.50
30863,4747,59,7,21.43,150.01
30864,4748,273,1,1008.30,1008.30
30865,4748,231,1,15,15.00
30866,4749,164,10,20.29,202.90
30867,4749,148,14,41.4,579.60
30868,4750,171,6,31,186.00
30869,4750,284,6,7.5,45.00
30870,4750,87,9,12.02,108.18
30874,4751,97,10,1.51,15.10
30875,4751,142,10,14.11,141.10
30876,4751,129,10,22,220.00
30877,4524,97,30,1.51,45.30
30878,4524,61,10,12,120.00
30879,4524,129,10,22,220.00
30880,4524,130,3,28.57,85.71
30881,4524,123,1,209.20,209.20
30882,4524,174,10,7,70.00
30883,4752,191,1,130.75,130.75
30884,4752,106,1,275,275.00
30885,4752,61,20,12,240.00
30886,4752,351,20,11.11,222.20
30887,4752,174,30,7,210.00
30888,4753,216,1,245.45,245.45
30889,4753,146,1,139,139.00
30890,4753,127,1,250,250.00
30891,4754,61,20,12,240.00
30892,4754,87,30,12.02,360.60
30893,4754,129,20,22,440.00
30894,4755,34,10,37.16,371.60
30895,4755,173,5,23.57,117.85
30896,4755,185,10,8.33,83.30
30897,4756,135,60,3.03,181.80
30898,4756,174,5,7,35.00
30899,4757,171,14,31,434.00
30900,4757,87,21,12.02,252.42
30901,4757,284,14,7.5,105.00
30902,4757,138,7,42,294.00
30903,4758,34,14,37.16,520.24
30904,4758,146,1,139,139.00
30905,4758,377,7,21.07,147.49
30906,4759,294,2,480,960.00
30907,4759,171,10,31,310.00
30908,4759,181,10,37.03,370.30
30909,4759,173,5,23.57,117.85
30910,4759,119,20,1.57,31.40
30911,4759,233,2,20,40.00
30912,4759,234,1,100,100.00
30913,4760,174,30,7,210.00
30914,4761,87,15,12.02,180.30
30915,4761,61,5,12,60.00
30916,4761,129,5,22,110.00
30917,4761,165,5,77,385.00
30918,4761,191,1,130.75,130.75
30924,4762,159,1,215,215.00
30925,4762,69,1,804.38,804.38
30926,4762,216,1,245.45,245.45
30927,4762,61,30,12,360.00
30928,4763,226,10,21.5,215.00
30929,4763,61,10,12,120.00
30930,4764,156,1,244.40,244.40
30931,4764,358,30,16.67,500.10
30932,4764,146,1,139,139.00
30933,4764,132,30,18,540.00
30939,4765,164,10,20.29,202.90
30940,4765,165,5,77,385.00
30941,4765,88,15,2.23,33.45
30942,4765,111,20,21.5,430.00
30943,4765,106,1,275,275.00
30944,4766,171,6,31,186.00
30945,4766,161,3,27.5,82.50
30946,4766,138,3,42,126.00
30947,4767,273,1,1008.30,1008.30
30948,4767,231,1,15,15.00
30949,4768,97,20,1.51,30.20
30950,4768,142,10,14.11,141.10
30951,4768,129,10,22,220.00
30952,4768,174,15,7,105.00
30953,4769,61,10,12,120.00
30954,4769,129,10,22,220.00
30955,4770,144,15,16.37,245.55
30956,4770,148,14,41.4,579.60
30957,4770,65,15,70,1050.00
30958,4770,273,1,1008.30,1008.30
30959,4770,231,1,15,15.00
30960,4770,345,15,19.64,294.60
30961,4770,358,15,16.67,250.05
30962,4771,173,10,23.57,235.70
30963,4771,185,20,8.33,166.60
30964,4771,86,1,102.83,102.83
30965,4772,171,14,31,434.00
30966,4772,111,7,21.5,150.50
30967,4772,174,14,7,98.00
30968,4773,34,14,37.16,520.24
30969,4773,284,14,7.5,105.00
30970,4774,81,15,3.01,45.15
30971,4774,266,10,250,2500.00
30977,4776,174,30,7,210.00
30978,4776,61,10,12,120.00
30979,4776,129,10,22,220.00
30980,4776,287,1,205.55,205.55
30989,4777,132,12,18,216.00
30990,4777,266,10,250,2500.00
30991,4777,65,12,70,840.00
30992,4777,345,39,19.64,765.96
30993,4775,97,30,1.51,45.30
30994,4775,132,30,18,540.00
30995,4775,303,15,136.87,2053.05
30996,4775,178,60,6.67,400.20
30997,4775,191,1,130.75,130.75
30998,4778,269,10,102.08,1020.80
30999,4778,216,1,245.45,245.45
31000,4778,146,1,139,139.00
31001,4778,335,20,14.95,299.00
31002,4779,132,30,18,540.00
31003,4779,148,14,41.4,579.60
31004,4779,159,1,215,215.00
31005,4779,354,10,20.3,203.00
31006,4780,97,20,1.51,30.20
31007,4780,61,20,12,240.00
31008,4780,129,20,22,440.00
31012,4781,181,6,37.03,222.18
31013,4781,130,10,28.57,285.70
31014,4781,119,10,1.57,15.70
31015,4782,171,10,31,310.00
31016,4782,284,10,7.5,75.00
31017,4782,111,5,21.5,107.50
31018,4782,159,1,215,215.00
31019,4783,51,1,205,205.00
31020,4783,379,1,51.59,51.59
31021,4784,181,6,37.03,222.18
31022,4784,119,10,1.57,15.70
31023,4784,130,10,28.57,285.70
31024,4785,61,20,12,240.00
31025,4786,130,10,28.57,285.70
31026,4786,106,1,275,275.00
31027,4786,354,20,20.3,406.00
31028,4786,216,1,245.45,245.45
31031,4787,354,10,20.3,203.00
31032,4788,289,1,199.5,199.50
31033,4788,149,1,54.59,54.59
31034,4788,121,3,31.09,93.27
31035,4789,171,10,31,310.00
31036,4789,111,10,21.5,215.00
31037,4789,173,7,23.57,164.99
31038,4789,287,1,205.55,205.55
31039,4789,265,1,80,80.00
31040,4790,269,10,102.08,1020.80
31041,4790,341,1,77.43,77.43
31042,4790,146,1,139,139.00
31043,4790,62,30,13,390.00
31044,4791,216,1,245.45,245.45
31045,4792,94,30,30.83,924.90
31046,4793,341,1,77.43,77.43
31047,4793,62,15,13,195.00
31048,4793,39,15,8,120.00
31049,4688,203,1,84.34,84.34
31050,4688,162,5,5.25,26.25
31051,4794,294,2,480,960.00
31052,4794,171,4,31,124.00
31053,4794,181,4,37.03,148.12
31054,4794,173,2,23.57,47.14
31055,4794,119,10,1.57,15.70
31056,4794,233,2,20,40.00
31057,4794,192,1,155.05,155.05
31058,4795,166,15,17.69,265.35
31059,4795,148,14,41.4,579.60
31060,4795,39,10,8,80.00
31061,4795,132,10,18,180.00
31062,4795,142,10,14.11,141.10
31073,4796,191,1,130.75,130.75
31074,4796,106,1,275,275.00
31075,4796,129,20,22,440.00
31076,4796,61,20,12,240.00
31077,4796,40,10,17.15,171.50
31078,4797,130,10,28.57,285.70
31079,4797,106,1,275,275.00
31080,4797,61,20,12,240.00
31081,4797,129,20,22,440.00
31082,4798,97,10,1.51,15.10
31083,4798,142,10,14.11,141.10
31084,4798,129,10,22,220.00
31085,4798,130,10,28.57,285.70
31086,4799,97,2,1.51,3.02
31087,4799,132,2,18,36.00
31088,4799,61,2,12,24.00
31089,4799,129,2,22,44.00
31090,4800,97,2,1.51,3.02
31091,4800,132,2,18,36.00
31092,4800,61,2,12,24.00
31093,4800,129,2,22,44.00
31094,4801,269,14,102.08,1429.12
31095,4801,284,14,7.5,105.00
31096,4802,320,1,170.04,170.04
31097,4802,170,10,4.87,48.70
31098,4803,206,2,304.25,608.50
31099,4803,51,2,205,410.00
31100,4803,153,2,75,150.00
31101,4803,156,3,244.40,733.20
31102,4803,209,10,106.26,1062.60
31103,4803,232,10,15,150.00
31104,4804,97,15,1.51,22.65
31105,4804,142,15,14.11,211.65
31106,4804,129,15,22,330.00
31107,4805,171,14,31,434.00
31108,4805,87,21,12.02,252.42
31109,4805,138,7,42,294.00
31110,4805,111,7,21.5,150.50
31111,4806,348,2,33.12,66.24
31112,4806,284,1,7.5,7.50
31113,4807,130,10,28.57,285.70
31114,4807,56,14,26,364.00
31115,4807,88,21,2.23,46.83
31116,4807,147,30,1.64,49.20
31117,4808,39,30,8,240.00
31118,4808,59,28,21.43,600.04
31119,4808,216,1,245.45,245.45
31120,4809,203,7,84.34,590.38
31121,4809,173,7,23.57,164.99
31122,4809,370,14,12,168.00
31123,4809,193,1,79.63,79.63
31124,4810,273,1,1008.30,1008.30
31125,4810,231,1,15,15.00
31126,4811,203,3,84.34,253.02
31127,4811,284,6,7.5,45.00
31128,4811,341,1,77.43,77.43
31129,4811,276,15,19.75,296.25
31130,4812,34,10,37.16,371.60
31131,4812,171,10,31,310.00
31132,4812,111,10,21.5,215.00
31133,4812,173,5,23.57,117.85
31140,4813,132,10,18,180.00
31141,4813,266,10,250,2500.00
31142,4813,65,10,70,700.00
31143,4813,358,30,16.67,500.10
31144,4813,195,30,5.93,177.90
31145,4813,345,60,19.64,1178.40
31146,4814,57,28,23.21,649.88
31147,4815,266,6,250,1500.00
31148,4815,65,5,70,350.00
31149,4744,171,5,31,155.00
31150,4744,181,6,37.03,222.18
31151,4744,154,1,51.53,51.53
31152,4744,173,3,23.57,70.71
31153,4744,159,1,215,215.00
31154,4744,265,1,80,80.00
31155,4816,174,30,7,210.00
31156,4816,61,10,12,120.00
31157,4816,129,10,22,220.00
31158,4817,341,1,77.43,77.43
31159,4817,34,10,37.16,371.60
31160,4818,171,6,31,186.00
31161,4818,173,3,23.57,70.71
31162,4818,181,6,37.03,222.18
31163,4818,294,3,480,1440.00
31164,4818,233,3,20,60.00
31165,4819,130,10,28.57,285.70
31166,4819,203,5,84.34,421.70
31167,4819,216,1,245.45,245.45
31168,4819,129,30,22,660.00
31169,4820,171,14,31,434.00
31170,4820,57,7,23.21,162.47
31171,4820,119,30,1.57,47.10
31172,4820,86,1,102.83,102.83
31178,4821,348,10,33.12,331.20
31179,4821,173,5,23.57,117.85
31180,4821,341,1,77.43,77.43
31181,4821,276,30,19.75,592.50
31182,4821,86,1,102.83,102.83
31183,4822,171,3,31,93.00
31184,4822,87,3,12.02,36.06
31185,4822,284,2,7.5,15.00
31186,4823,111,7,21.5,150.50
31187,4823,34,14,37.16,520.24
31188,4823,341,1,77.43,77.43
31192,4825,171,14,31,434.00
31193,4825,111,7,21.5,150.50
31194,4825,161,7,27.5,192.50
31195,4825,173,7,23.57,164.99
31202,4828,171,10,31,310.00
31203,4828,173,5,23.57,117.85
31204,4828,162,5,5.25,26.25
31205,4829,174,10,7,70.00
31206,4829,370,20,12,240.00
31207,4829,86,1,102.83,102.83
31208,4830,203,5,84.34,421.70
31209,4830,84,5,2.74,13.70
31210,4830,193,1,79.63,79.63
31211,4830,173,5,23.57,117.85
31212,4831,303,6,136.87,821.22
31213,4831,174,30,7,210.00
31214,4831,165,5,77,385.00
31215,4831,88,15,2.23,33.45
31222,4833,273,1,1008.30,1008.30
31223,4833,231,1,15,15.00
31224,4834,191,1,130.75,130.75
31225,4834,104,3,10.13,30.39
31226,4826,173,10,23.57,235.70
31227,4826,162,10,5.25,52.50
31228,4826,196,10,8.89,88.90
31229,4827,34,14,37.16,520.24
31230,4827,119,21,1.57,32.97
31231,4827,88,14,2.23,31.22
31232,4835,181,10,37.03,370.30
31233,4835,119,10,1.57,15.70
31234,4835,130,5,28.57,142.85
31235,4835,61,10,12,120.00
31236,4836,55,4,47.21,188.84
31237,4836,173,2,23.57,47.14
31238,4836,174,1,7,7.00
31251,4837,356,1,199.65,199.65
31252,4837,193,1,79.63,79.63
31253,4837,221,1,92.21,92.21
31254,4838,165,5,77,385.00
31255,4838,174,30,7,210.00
31256,4838,88,15,2.23,33.45
31257,4839,181,10,37.03,370.30
31258,4839,139,6,21.45,128.70
31259,4839,108,1,235,235.00
31260,4839,279,1,53.92,53.92
31261,4839,231,1,15,15.00
31262,4840,228,6,5.74,34.44
31263,4840,171,14,31,434.00
31264,4840,88,21,2.23,46.83
31265,4840,130,10,28.57,285.70
31266,4840,354,20,20.3,406.00
31267,4841,341,8,77.43,619.44
31268,4841,239,8,50,400.00
31269,4842,39,30,8,240.00
31270,4842,216,1,245.45,245.45
31271,4842,203,5,84.34,421.70
31272,4843,166,15,17.69,265.35
31273,4844,183,2,195,390.00
31274,4844,198,20,2.48,49.60
31275,4845,276,30,19.75,592.50
31276,4845,146,1,139,139.00
31277,4846,64,60,26,1560.00
31278,4846,63,30,10,300.00
31279,4846,196,30,8.89,266.70
31280,4847,269,6,102.08,612.48
31281,4847,284,6,7.5,45.00
31282,4847,173,3,23.57,70.71
31283,4847,185,6,8.33,49.98
31284,4848,171,14,31,434.00
31285,4848,181,14,37.03,518.42
31286,4848,119,20,1.57,31.40
31293,4849,171,14,31,434.00
31294,4849,111,7,21.5,150.50
31295,4849,127,1,250,250.00
31296,4849,159,1,215,215.00
31297,4849,265,1,80,80.00
31298,4849,272,1,461.63,461.63
31299,4850,204,10,30.75,307.50
31300,4850,87,10,12.02,120.20
31301,4851,61,15,12,180.00
31302,4851,129,15,22,330.00
31303,4851,97,15,1.65,24.75
31304,4851,165,5,77,385.00
31305,4851,88,15,2.23,33.45
31306,4852,199,10,1.5,15.00
31307,4852,61,15,12,180.00
31308,4852,129,15,22,330.00
31309,4853,171,14,31,434.00
31310,4853,88,21,2.23,46.83
31311,4853,130,10,28.57,285.70
31312,4853,335,20,14.95,299.00
31313,4854,341,1,77.43,77.43
31314,4854,146,1,139,139.00
31315,4854,127,1,250,250.00
31316,4855,146,1,139,139.00
31317,4855,276,30,19.75,592.50
31318,4856,228,6,5.74,34.44
31319,4856,39,30,8,240.00
31320,4856,61,30,12,360.00
31321,4856,129,30,22,660.00
31322,4857,203,10,84.34,843.40
31323,4858,151,6,21.15,126.90
31324,4858,274,3,409.56,1228.68
31325,4858,61,10,12,120.00
31326,4858,97,10,1.65,16.50
31327,4858,234,1,100,100.00
31328,4858,231,2,15,30.00
31329,4858,270,3,35,105.00
31330,4859,132,10,18,180.00
31331,4859,266,15,250,3750.00
31332,4859,195,10,5.93,59.30
31333,4859,287,2,205.55,411.10
31334,4860,173,3,23.57,70.71
31335,4860,370,6,12,72.00
31336,4860,149,1,54.59,54.59
31337,4860,120,6,14.21,85.26
31338,4861,173,5,23.57,117.85
31339,4861,111,10,21.5,215.00
31340,4862,132,9,18,162.00
31341,4862,148,6,41.4,248.40
31342,4862,223,10,18,180.00
31343,4862,104,7,10.13,70.91
31344,4862,191,1,130.75,130.75
31345,4863,269,10,102.08,1020.80
31346,4863,284,10,7.5,75.00
31347,4863,173,5,23.57,117.85
31348,4864,171,14,31,434.00
31349,4864,173,7,23.57,164.99
31350,4864,111,14,21.5,301.00
31351,4865,165,2,77,154.00
31352,4865,111,4,21.5,86.00
31353,4866,265,1,80,80.00
31354,4866,239,2,50,100.00
31355,4866,246,3,50,150.00
31356,4867,367,30,19.5,585.00
31357,4867,341,1,77.43,77.43
31358,4867,265,1,80,80.00
31359,4868,165,5,77,385.00
31360,4868,88,15,2.23,33.45
31361,4868,291,1,90,90.00
31362,4868,166,15,17.69,265.35
31363,4868,69,1,804.38,804.38
31364,4868,232,1,15,15.00
31365,4869,264,3,95.92,287.76
31366,4869,157,2,330,660.00
31367,4869,119,20,1.57,31.40
31368,4869,173,3,23.57,70.71
31369,4869,102,6,27.27,163.62
31370,4869,270,3,35,105.00
31371,4869,231,6,15,90.00
31372,4869,233,2,20,40.00
31378,4871,97,10,1.65,16.50
31379,4871,164,5,20.29,101.45
31380,4871,191,1,130.75,130.75
31381,4871,174,15,7,105.00
31382,4871,104,5,10.13,50.65
31387,4873,165,3,77,231.00
31388,4873,161,6,27.5,165.00
31389,4873,87,9,12.02,108.18
31390,4873,88,10,2.23,22.30
31394,4872,34,10,37.16,371.60
31395,4872,216,1,245.45,245.45
31396,4872,341,1,77.43,77.43
31405,4874,174,30,7,210.00
31406,4874,61,15,12,180.00
31407,4874,129,15,22,330.00
31408,4875,165,7,77,539.00
31409,4875,188,14,19.75,276.50
31410,4875,138,7,42,294.00
31411,4875,161,7,27.5,192.50
31412,4876,132,15,18,270.00
31413,4876,203,5,84.34,421.70
31414,4876,65,15,70,1050.00
31415,4877,171,10,31,310.00
31416,4877,111,10,21.5,215.00
31417,4877,173,5,23.57,117.85
31418,4877,192,1,155.05,155.05
31419,4877,233,1,20,20.00
31433,4879,171,14,31,434.00
31434,4879,111,14,21.5,301.00
31435,4879,87,21,12.02,252.42
31436,4879,138,7,42,294.00
31437,4878,213,6,451.54,2709.24
31438,4878,269,16,102.08,1633.28
31439,4878,171,16,31,496.00
31440,4878,173,8,23.57,188.56
31441,4878,111,16,21.5,344.00
31442,4878,233,6,20,120.00
31443,4878,239,3,50,150.00
31444,4878,219,1,85.67,85.67
31445,4878,246,3,50,150.00
31446,4880,171,8,31,248.00
31447,4880,181,8,37.03,296.24
31448,4880,173,4,23.57,94.28
31449,4880,192,1,155.05,155.05
31450,4870,151,6,21.15,126.90
31451,4870,88,4,2.23,8.92
31452,4870,231,2,15,30.00
31453,4881,90,4,300,1200.00
31454,4881,129,30,22,660.00
31455,4881,147,30,1.64,49.20
31456,4881,190,1,679.72,679.72
31457,4882,165,5,77,385.00
31458,4882,88,15,2.23,33.45
31459,4882,174,30,7,210.00
31460,4882,231,1,15,15.00
31461,4882,151,3,21.15,63.45
31465,4883,88,10,2.23,22.30
31466,4883,174,15,7,105.00
31467,4883,231,1,15,15.00
31468,4883,279,1,53.92,53.92
31469,4883,303,20,136.87,2737.40
31470,4884,130,10,28.57,285.70
31471,4884,154,6,51.53,309.18
31472,4884,161,6,27.5,165.00
31473,4884,111,20,21.5,430.00
31474,4885,97,20,1.65,33.00
31475,4885,132,20,18,360.00
31476,4885,61,20,12,240.00
31477,4885,129,20,22,440.00
31478,4885,39,20,8,160.00
31479,4885,130,10,28.57,285.70
31480,4886,34,14,37.16,520.24
31481,4886,284,14,7.5,105.00
31482,4886,341,1,77.43,77.43
31483,4887,171,6,31,186.00
31484,4887,80,6,9.73,58.38
31485,4887,111,6,21.5,129.00
31486,4887,173,3,23.57,70.71
31487,4888,213,2,451.54,903.08
31488,4888,269,6,102.08,612.48
31489,4888,130,3,28.57,85.71
31490,4888,111,6,21.5,129.00
31491,4888,287,1,205.55,205.55
31492,4888,233,2,20,40.00
31493,4889,132,20,18,360.00
31494,4889,343,20,31.07,621.40
31495,4890,132,20,18,360.00
31496,4890,343,20,31.07,621.40
31497,4891,147,30,1.64,49.20
31498,4891,168,10,27.65,276.50
31499,4891,216,1,245.45,245.45
31500,4892,171,8,31,248.00
31501,4892,87,8,12.02,96.16
31502,4892,138,4,42,168.00
31503,4892,111,4,21.5,86.00
31504,4893,303,5,136.87,684.35
31505,4893,166,15,17.69,265.35
31506,4893,61,10,12,120.00
31507,4893,129,10,22,220.00
31508,4893,97,10,1.65,16.50
31509,4894,348,8,33.12,264.96
31510,4894,111,3,21.5,64.50
31511,4894,59,4,21.43,85.72
31512,4894,39,10,8,80.00
31513,4895,130,10,28.57,285.70
31514,4895,165,5,77,385.00
31515,4895,88,15,2.23,33.45
31516,4895,183,4,195,780.00
31517,4895,354,20,20.3,406.00
31518,4896,173,5,23.57,117.85
31519,4896,367,30,19.5,585.00
31520,4896,63,30,10,300.00
31521,4897,34,10,37.16,371.60
31522,4897,173,5,23.57,117.85
31523,4897,61,30,12,360.00
31524,4897,336,5,21.14,105.70
31533,4898,380,10,634,6340.00
31534,4898,173,5,23.57,117.85
31535,4898,111,10,21.5,215.00
31536,4898,193,2,79.63,159.26
31537,4898,270,5,35,175.00
31538,4898,219,1,85.67,85.67
31539,4898,263,2,125,250.00
31540,4898,239,4,50,200.00
31541,4898,322,5,430,2150.00
31542,4899,174,30,7,210.00
31543,4899,191,1,130.75,130.75
31544,4899,106,1,275,275.00
31545,4899,234,1,100,100.00
31546,4899,270,1,35,35.00
31547,4899,258,1,105.73,105.73
31548,4832,209,10,106.26,1062.60
31549,4832,206,1,304.25,304.25
31550,4832,153,1,75,75.00
31551,4832,149,1,54.59,54.59
31552,4832,232,10,15,150.00
31553,4832,235,1,150,150.00
31556,4900,273,1,1008.30,1008.30
31557,4900,231,1,15,15.00
31558,4901,269,14,102.08,1429.12
31559,4901,173,7,23.57,164.99
31560,4901,365,14,16.5,231.00
31561,4901,276,15,19.75,296.25
31562,4902,97,10,1.65,16.50
31563,4902,119,10,1.57,15.70
31564,4902,142,10,14.11,141.10
31565,4902,129,10,22,220.00
31570,4903,171,10,31,310.00
31571,4903,87,10,12.02,120.20
31572,4903,336,5,21.14,105.70
31573,4903,204,30,30.75,922.50
31574,4904,142,20,14.11,282.20
31575,4904,129,20,22,440.00
31576,4904,174,30,7,210.00
31577,4904,192,1,155.05,155.05
31578,4905,130,5,28.57,142.85
31579,4905,181,10,37.03,370.30
31580,4905,108,1,235,235.00
31581,4905,139,6,21.45,128.70
31582,4905,61,10,12,120.00
31583,4905,366,10,20.83,208.30
31584,4906,61,30,12,360.00
31585,4906,166,15,17.69,265.35
31586,4907,34,10,37.16,371.60
31587,4907,284,10,7.5,75.00
31588,4907,173,5,23.57,117.85
